"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pre","Input.term","Input.post","Input.business_id","Answer.sense","Approve","Reject"
"3KA7IJSNW54Q8E3L0CASJ0RPBZ4BP7","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","32SCWG5HIH4MOMJKUNYMW30IAGI6PR","AW4AHMQ7EN4QI","Submitted","Wed Feb 21 15:38:02 PST 2018","Wed Feb 21 15:39:18 PST 2018","Fri Feb 23 15:39:18 PST 2018","","","","76","100% (75/75)","0% (0/0)","0% (0/0)","Huge beer selection!  If you can't find something here, you won't find it anywhere!  A friend of mine got a beer ","cocktail",", which was pretty good.  Bottles were pricy for a basic import though.  I would go back for more special occasions, but not my everyday hang out f","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3KA7IJSNW54Q8E3L0CASJ0RPBZ4BP7","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","33PPUNGG3859O9JA9KZMYWTSG22RZU","A3UUH3632AI3ZX","Submitted","Wed Feb 21 15:36:55 PST 2018","Wed Feb 21 15:36:57 PST 2018","Fri Feb 23 15:36:57 PST 2018","","","","2","100% (63/63)","100% (63/63)","100% (63/63)","Huge beer selection!  If you can't find something here, you won't find it anywhere!  A friend of mine got a beer ","cocktail",", which was pretty good.  Bottles were pricy for a basic import though.  I would go back for more special occasions, but not my everyday hang out f","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3KA7IJSNW54Q8E3L0CASJ0RPBZ4BP7","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","3KYQYYSHYV73OVMYPATLD95KHX8ODJ","A2SLLY3O907Y37","Submitted","Wed Feb 21 15:37:35 PST 2018","Wed Feb 21 15:37:57 PST 2018","Fri Feb 23 15:37:57 PST 2018","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Huge beer selection!  If you can't find something here, you won't find it anywhere!  A friend of mine got a beer ","cocktail",", which was pretty good.  Bottles were pricy for a basic import though.  I would go back for more special occasions, but not my everyday hang out f","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3BVS8WK9QZUYRSGHNHK8A3QDPL9BIV","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:55 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:55 PST 2018","","","31JLPPHS2UU563K1WLN900J8QKJ3O0","A3F0NFNLOLFJT0","Submitted","Wed Feb 21 15:35:25 PST 2018","Wed Feb 21 15:36:23 PST 2018","Fri Feb 23 15:36:23 PST 2018","","","","58","100% (64/64)","100% (62/62)","100% (62/62)","to order off the bar menu, burgers, sandwiches, salads, small and large plates.  They have a full drink menu of creative and tasty ","cocktails"," as well.  I started with the sangria and might be one of the best drinks I've ever had.  Not too sweet, not too dry, and full of ","wDWKQR2psTIj4BZ0mf01Gg","drinks"
"3BVS8WK9QZUYRSGHNHK8A3QDPL9BIV","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:55 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:55 PST 2018","","","3KOPY89HM82R5ST4G8V4S42MRQ93JH","A26Y58YECZUZZG","Submitted","Wed Feb 21 15:35:21 PST 2018","Wed Feb 21 15:36:04 PST 2018","Fri Feb 23 15:36:04 PST 2018","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","to order off the bar menu, burgers, sandwiches, salads, small and large plates.  They have a full drink menu of creative and tasty ","cocktails"," as well.  I started with the sangria and might be one of the best drinks I've ever had.  Not too sweet, not too dry, and full of ","wDWKQR2psTIj4BZ0mf01Gg","drinks"
"3BVS8WK9QZUYRSGHNHK8A3QDPL9BIV","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:55 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:55 PST 2018","","","3VP0C6EFSGWG3JM7276UFZ6N5B5M69","A1V2H0UF94ATWY","Submitted","Wed Feb 21 15:35:34 PST 2018","Wed Feb 21 15:41:04 PST 2018","Fri Feb 23 15:41:04 PST 2018","","","","330","100% (3/3)","0% (0/0)","0% (0/0)","to order off the bar menu, burgers, sandwiches, salads, small and large plates.  They have a full drink menu of creative and tasty ","cocktails"," as well.  I started with the sangria and might be one of the best drinks I've ever had.  Not too sweet, not too dry, and full of ","wDWKQR2psTIj4BZ0mf01Gg","drinks"
"3BCRDCM0OCTJRBPARTOCC3JY3ON6KG","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","326O153BMIYHC499VWQP8XB6DV1DE3","AZHAEAUN4XD7J","Submitted","Wed Feb 21 15:34:44 PST 2018","Wed Feb 21 15:34:50 PST 2018","Fri Feb 23 15:34:50 PST 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","ll caution, if you like cheap beer.... do not come here. .. they don't have it & the beer prices are on par with prices of a fancy ","cocktail.","... with this said. .. please don't bitch about it loudly & annoy fellow guests. I hear this about every time I've dined here & i","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3BCRDCM0OCTJRBPARTOCC3JY3ON6KG","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","339ANSOTR5216FH5JW23XP4OPX5IKU","A1RJ2LORL5PJHS","Submitted","Wed Feb 21 15:35:03 PST 2018","Wed Feb 21 15:35:19 PST 2018","Fri Feb 23 15:35:19 PST 2018","","","","16","100% (1/1)","0% (0/0)","0% (0/0)","ll caution, if you like cheap beer.... do not come here. .. they don't have it & the beer prices are on par with prices of a fancy ","cocktail.","... with this said. .. please don't bitch about it loudly & annoy fellow guests. I hear this about every time I've dined here & i","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3BCRDCM0OCTJRBPARTOCC3JY3ON6KG","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","3A7Y0R2P2OO3LQ0I0X2SZKRQYL9XJA","A177EXELDLWTWV","Submitted","Wed Feb 21 15:34:46 PST 2018","Wed Feb 21 15:34:49 PST 2018","Fri Feb 23 15:34:49 PST 2018","","","","3","100% (4/4)","0% (0/0)","0% (0/0)","ll caution, if you like cheap beer.... do not come here. .. they don't have it & the beer prices are on par with prices of a fancy ","cocktail.","... with this said. .. please don't bitch about it loudly & annoy fellow guests. I hear this about every time I've dined here & i","04kZ5CSh6oKhI5huU5bLdg","drinks"
"3GV1I4SEO8OUBH7SCT0DR3WDSOS6LJ","3BKHVQNNEXVWUM1GGI8O3KPCFBVYWE","Label the word ""Cocktail"" in a sentence","Label what the term ""Cocktail"" is referring to in a sentence","label, word sense, reading","$0.05","Wed Feb 21 15:33:57 PST 2018","3","BatchId:3125226;OriginalHitTemplateId:926051491;","1200","172800","Thu Feb 22 03:33:57 PST 2018","","","3HWRJOOET52NETSRSMLE3WX6EYBSEC","A1T79J0XQXDDGC","Submitted","Wed Feb 21 15:34:46 PST 2018","Wed Feb 21 15:34:51 PST 2018","Fri Feb 23 15:34:51 PST 2018","","","","5","100% (163/163)","100% (161/161)","100% (161/161)","t okay and my entrée was only $12, I found this to be a little disproportionate.  I would not recommend ordering one of their beer ","cocktails","; however, I would still recommend the restaurant to anyone looking for a nice spot to eat good food and catch up with friends.","04kZ5CSh6oKhI5huU5bLdg","drinks"
